unique_id,sia_sample_id,sample_year,stream_name,site_id,sample_hitch,compartment,resource,taxon_code,length_mm,d13C,d13C_scl,d15N,d15N_scl,CN
2016-LR06-WHS-11,FH760,2016,Laramie,LR06,H3,fish,fish,WHS,45,-27.2975703,0.336637658,10.23726,0.643295602,3.388237256
2017-LR06-LND-43,F-17-124,2017,Laramie,LR06,H3,fish,fish,WHS,50,-24.07603294,0.507191888,9.9250637,0.625856465,4.848328961
2017-LR06-WHS-53,F-17-134,2017,Laramie,LR06,H3,fish,fish,WHS,49,-24.3804574,0.491075086,9.2609659,0.588760278,3.399822573
2017-LR06-WHS-54,F-17-135,2017,Laramie,LR06,H3,fish,fish,WHS,97,-24.9129649,0.46288314,10.960281,0.683683211,3.308410429
2017-LR06-WHS-55,F-17-136,2017,Laramie,LR06,H3,fish,fish,WHS,147,-25.88365,0.411493251,9.5941333,0.607370851,3.21636259
2017-LR06-WHS-56,F-17-137,2017,Laramie,LR06,H3,fish,fish,WHS,151,-25.7284621,0.419709189,8.1670381,0.527653992,3.254485499
2017-LR06-WHS-57,F-17-138,2017,Laramie,LR06,H3,fish,fish,WHS,115,-22.95073946,0.566767035,7.8740892,0.511290006,3.169215954
2017-LR06-WHS-58,F-17-139,2017,Laramie,LR06,H3,fish,fish,WHS,235,-26.9078103,0.357272284,8.764367,0.5610205,3.286408783
2017-LR06-WHS-59,F-17-140,2017,Laramie,LR06,H3,fish,fish,WHS,154,-25.924222,0.409345293,8.4682208,0.544477914,3.25477977
2017-LR06-WHS-60,F-17-141,2017,Laramie,LR06,H3,fish,fish,WHS,140,-25.1457052,0.450561433,8.4934033,0.545884597,3.231979417
2017-LR06-WHS-61,F-17-142,2017,Laramie,LR06,H3,fish,fish,WHS,147,-26.258941,0.391624641,8.9336953,0.570479098,3.267920718
2017-LR06-WHS-62,F-17-143,2017,Laramie,LR06,H3,fish,fish,WHS,144,-26.963231,0.354338208,8.260717,0.532886851,3.237590906
2017-LR06-WHS-63,F-17-144,2016,Laramie,LR06,H3,fish,fish,WHS,49,-25.4941588,0.432113645,7.7409502,0.503852925,3.343939989
2016-LR06-WHS-12,FH775,2016,Laramie,LR06,H3,fish,fish,WHS,55,-27.4047884,0.330961331,10.7499671,0.671935177,3.335563729
2016-LR06-WHS-130,FH2110,2016,Laramie,LR06,H3,fish,fish,WHS,123,-26.1,0.400039276,9.1,0.5797688,3.4
2016-LR06-WHS-14,FH2111,2016,Laramie,LR06,H3,fish,fish,WHS,109,-25.76,0.418039514,9.2,0.585354752,3.4
2016-LR06-WHS-15,FH2112,2016,Laramie,LR06,H3,fish,fish,WHS,139,-26.13165,0.398363666,8.231651198,0.531263249,3.4
2016-LR06-WHS-16,FH2113,2016,Laramie,LR06,H3,fish,fish,WHS,102,-24.532515,0.483024872,9.3456156,0.59348877,3.4
2016-LR06-WHS-17,FH2114,2016,Laramie,LR06,H3,fish,fish,WHS,87,-28.126846,0.292734248,8.1265468,0.525392167,3.4
2016-LR06-WHS-18,FH2115,2016,Laramie,LR06,H3,fish,fish,WHS,67,-27.546444,0.323461818,8.2235465,0.530810524,3.4
2016-LR06-WHS-19,FH2116,2016,Laramie,LR06,H3,fish,fish,WHS,98,-27.77,0.311626344,8.89,0.5680383,3.4
2016-LR06-WHS-20,FH2117,2016,Laramie,LR06,H3,fish,fish,WHS,57,-28.49,0.273508194,8.67,0.555749204,3.4
2016-LR06-WHS-21,FH2118,2016,Laramie,LR06,H3,fish,fish,WHS,68,-26.89,0.358215194,8.87,0.566921109,3.4
2016-LR06-WHS-22,FH2119,2016,Laramie,LR06,H3,fish,fish,WHS,99,-28.94,0.24968435,8.26,0.532846799,3.4
2016-LR06-WHS-23,FH2120,2016,Laramie,LR06,H3,fish,fish,WHS,82,-28.12,0.293096688,9.45,0.599319633,3.5
BH-107,NA,2016,Laramie,LR06,H3,fish,fish,WHS,88,-28.2,0.288861338,9.1,0.5797688,3.4
BH-65,NA,2016,Laramie,LR06,H3,fish,fish,WHS,83,-26.9,0.357685776,9.1,0.5797688,3.6
BH-104,NA,2016,Laramie,LR06,H3,fish,fish,WHS,70,-27.8,0.310038088,10.6,0.663558086,3.4
BH-207,NA,2016,Laramie,LR06,H3,fish,fish,WHS,75,-27.3,0.336509026,10.2,0.641214276,3.4
BH-208,NA,2016,Laramie,LR06,H3,fish,fish,WHS,86,-27.9,0.3047439,10.5,0.657972134,3.4
BH-209,NA,2016,Laramie,LR06,H3,fish,fish,WHS,79,-27.2,0.341803213,10.3,0.646800229,3.4
BH-21-17,NA,2017,Laramie,LR06,H3,fish,fish,WHS,45,-23.4582997,0.539895844,9.2092671,0.585872408,3.359071318
BH-22-17,NA,2017,Laramie,LR06,H3,fish,fish,WHS,36,-23.7827477,0.522718959,9.0287814,0.575790563,3.705531944
BH-24-17,NA,2017,Laramie,LR06,H3,fish,fish,WHS,103,-25.5246279,0.430500554,9.2304414,0.587055194,3.270961268
BH-25-17,NA,2017,Laramie,LR06,H3,fish,fish,WHS,89,-25.2721668,0.443866318,9.0348312,0.576128502,3.273593069
BH-42-17,NA,2017,Laramie,LR06,H3,fish,fish,WHS,35,-23.9074574,0.516116593,8.7746898,0.561597127,3.746393079
BH-43-17,NA,2017,Laramie,LR06,H3,fish,fish,WHS,32,-25.9656744,0.407150725,10.2841149,0.645912895,3.36703078
BH-44-17,NA,2017,Laramie,LR06,H3,fish,fish,WHS,34,-23.6955523,0.527335247,8.4096852,0.541208144,3.830779142
BH-45-17,NA,2017,Laramie,LR06,H3,fish,fish,WHS,28,-25.3695012,0.438713253,10.0844715,0.634760909,3.359504658
BH-46-17,NA,2017,Laramie,LR06,H3,fish,fish,WHS,26,-24.6394932,0.477361245,9.9191103,0.625523911,3.554667144
2016-LR07-BMN-66,FH703,2016,Laramie,LR07,H3,fish,fish,BMN,44,-27.2317188,0.34012396,9.66838,0.611518236,3.361803495
2016-LR07-BMN-65,FH735,2016,Laramie,LR07,H3,fish,fish,BMN,46,-28.040172599999998,0.2973229,9.50763,0.602538818,3.273877648
2015-LR07-BMN-01,test08,2015,Laramie,LR07,H3,fish,fish,BMN,40,-29.127382,0.239763995,8.89388,0.568255035,3.283772
2015-LR07-BMN-02,test09,2015,Laramie,LR07,H3,fish,fish,BMN,42,-29.372793,0.226771477,9.0283837,0.575768347,3.477712
2015-LR07-BMN-03,test10,2015,Laramie,LR07,H3,fish,fish,BMN,46,-29.58495,0.215539487,9.278848,0.589759164,3.1884884
2015-LR07-BMN-04,test11,2015,Laramie,LR07,H3,fish,fish,BMN,71,-29.76261,0.206133834,9.2994883,0.590912121,3.33882
2015-LR07-BMN-05,test12,2015,Laramie,LR07,H3,fish,fish,BMN,44,-29.837623,0.202162505,9.417747,0.597517996,3.284746
2015-LR07-BMN-06,test13,2015,Laramie,LR07,H3,fish,fish,BMN,56,-29.27736,0.231823879,9.5882772,0.607043732,3.489901
BNT-01 9-01-16,NA,2016,Laramie,LR07,H3,fish,fish,BNT,271,-24.1,0.505923027,10.9,0.680315943,3.2
BNT-02 9-1-16,NA,2016,Laramie,LR07,H3,fish,fish,BNT,302,-24,0.511217215,10.9,0.680315943,3.4
9/5/17 BNT-01,NA,2017,Laramie,LR07,H3,fish,fish,BNT,381,-25.3691343,0.438732677,10.814473,0.675538446,3.339462344
9/5/17 BNT-02,NA,2017,Laramie,LR07,H3,fish,fish,BNT,276,-26.7863543,0.363702392,10.6290194,0.665179096,3.58867025
9/5/17 BNT-03,NA,2017,Laramie,LR07,H3,fish,fish,BNT,236,-25.6404307,0.424369737,9.9668291,0.628189461,3.201062705
CCF-01,NA,2016,Laramie,LR07,H3,fish,fish,CCF,738,-26.4,0.384156713,14.8,0.898168087,3.6
2015-LR07-CKC-06,2015_F003,2015,Laramie,LR07,H3,fish,fish,CKC,66,-25.048238,0.455721529,11.030132,0.687585055,3.45511557
2015-LR07-CKC-08,2015_F005,2015,Laramie,LR07,H3,fish,fish,CKC,133,-24.8953148,0.46381757,11.365796,0.706335086,3.356923836
2015-LR07-CKC-10,2015_F006,2015,Laramie,LR07,H3,fish,fish,CKC,145,-24.297427,0.495470871,11.765396,0.728656552,3.36558538
2015-LR07-CKC-05,2015_F009,2015,Laramie,LR07,H3,fish,fish,CKC,144,-25.0825032,0.453907465,11.011151,0.686524785,3.463930681
2015-LR07-CKC-09,2015_F013,2015,Laramie,LR07,H3,fish,fish,CKC,179,-24.297427,0.495470871,12.154008,0.750364233,3.291549076
2015-LR07-CKC-04,2015_F027,2015,Laramie,LR07,H3,fish,fish,CKC,172,-24.3740198,0.491415905,12.99217,0.797183564,3.370360009
2015-LR07-CKC-11,2015_F033,2015,Laramie,LR07,H3,fish,fish,CKC,124,-24.423402,0.488801519,11.302859,0.702819455,3.471195552
2015-LR07-CKC-12,2015_F037,2015,Laramie,LR07,H3,fish,fish,CKC,61,-25.1177344,0.452042259,10.790372,0.674192175,3.445713464
2015-LR07-CKC-07,2015_F038,2015,Laramie,LR07,H3,fish,fish,CKC,122,-25.506787,0.431445085,10.785377,0.673913157,3.540739727
2017-LR07-CKC-10,F-17-010,2017,Laramie,LR07,H3,fish,fish,CKC,88,-25.4248746,0.435781681,9.450555,0.599350635,3.24660335
2017-LR07-CKC-11,F-17-011,2017,Laramie,LR07,H3,fish,fish,CKC,78,-24.8885215,0.46417722,9.076695,0.578466994,3.25242526
2017-LR07-CKC-12,F-17-012,2017,Laramie,LR07,H3,fish,fish,CKC,35,-25.1896498,0.448234923,7.3692,0.483087135,3.33103205
2017-LR07-CKC-13,F-17-013,2017,Laramie,LR07,H3,fish,fish,CKC,91,-25.2950954,0.442652435,10.48671,0.657229761,3.305798335
2017-LR07-CKC-14,F-17-014,2017,Laramie,LR07,H3,fish,fish,CKC,42,-25.3103039,0.441847269,8.78022,0.561906041,3.683298781
2017-LR07-CKC-66,F-17-066,2017,Laramie,LR07,H3,fish,fish,CKC,79,-25.5232229,0.430574937,9.446535,0.59912608,3.35723798
2016-LR07-CKC-02,FH650,2017,Laramie,LR07,H3,fish,fish,CKC,93,-25.1066675,0.452628162,9.493446,0.601746506,3.369333469
2016-LR07-CKC-10,FH663,2016,Laramie,LR07,H3,fish,fish,CKC,54,-25.836263,0.414002007,9.326728,0.592433718,3.646334
2016-LR07-CKC-09,FH643,2017,Laramie,LR07,H3,fish,fish,CKC,76,-25.1936909,0.44802098,10.8803625,0.679219002,3.272777599
2016-LR07-CKC-11,FH656,2016,Laramie,LR07,H3,fish,fish,CKC,55,-25.1876195,0.448342411,9.4624925,0.600017458,3.487819178
2016-LR07-CKC-14,FH661,2016,Laramie,LR07,H3,fish,fish,CKC,37,-25.344464,0.440038769,9.004181,0.574416396,3.713731987
2016-LR07-CKC-13,FH660,2017,Laramie,LR07,H3,fish,fish,CKC,44,-25.2382145,0.445663817,9.551359,0.604981499,3.93872853
2016-LR07-CKC-12,FH644,2016,Laramie,LR07,H3,fish,fish,CKC,47,-24.26942733,0.496953226,9.0151645,0.575029929,4.079800219
2016-LR07-CKC-03,FH645,2016,Laramie,LR07,H3,fish,fish,CKC,122,-26.01403,0.404590689,11.078584,0.690291561,3.821580083
2016-LR07-CKC-04,FH651,2016,Laramie,LR07,H3,fish,fish,CKC,144,-24.86664,0.465335668,11.35405,0.70567896,3.537103445
2016-LR07-CKC-05,FH648,2016,Laramie,LR07,H3,fish,fish,CKC,110,-23.85394379,0.518949704,11.24518,0.699597534,4.007906971
2016-LR07-CKC-06,FH659,2016,Laramie,LR07,H3,fish,fish,CKC,98,-24.124483,0.504626851,11.50529,0.714127155,3.55851925
2016-LR07-CKC-07,FH655,2016,Laramie,LR07,H3,fish,fish,CKC,97,-24.0270016,0.509787699,10.1193864,0.636711239,3.253847919
2016-LR07-CKC-15,FH643a,2016,Laramie,LR07,H3,fish,fish,CKC,75,-25.1760248,0.448956256,10.7371268,0.671217924,3.241112983
2016-LR07-CKC-08,FH647,2016,Laramie,LR07,H3,fish,fish,CKC,85,-24.8481648,0.466313779,9.2873892,0.590236271,3.225722684
BH-13,NA,2016,Laramie,LR07,H3,fish,fish,CKC,94,-25.1,0.452981152,10,0.630042372,3.3
BH-12,NA,2016,Laramie,LR07,H3,fish,fish,CKC,95,-25.1,0.452981152,10.9,0.680315943,3.4
BH-11,NA,2016,Laramie,LR07,H3,fish,fish,CKC,128,-25.7,0.421216026,10.3,0.646800229,3.3
BH-210,NA,2016,Laramie,LR07,H3,fish,fish,CKC,61,-25.1,0.452981152,10.8,0.674729991,3.4
BH-211,NA,2016,Laramie,LR07,H3,fish,fish,CKC,66,-25,0.458275339,10.6,0.663558086,3.5
BH-212,NA,2016,Laramie,LR07,H3,fish,fish,CKC,122,-25.5,0.431804401,10.8,0.674729991,3.5
BH-213,NA,2016,Laramie,LR07,H3,fish,fish,CKC,122,-25.5,0.431804401,10.7,0.669144038,3.5
BH-214,NA,2016,Laramie,LR07,H3,fish,fish,CKC,124,-24.4,0.490040464,11.3,0.702659753,3.5
BH-215,NA,2016,Laramie,LR07,H3,fish,fish,CKC,133,-23.9,0.516511402,11.4,0.708245705,3.4
BH-216,NA,2016,Laramie,LR07,H3,fish,fish,CKC,144,-25.1,0.452981152,11,0.685901896,3.5
BH-217,NA,2016,Laramie,LR07,H3,fish,fish,CKC,145,-24.3,0.495334652,11.8,0.730589515,3.4
BH-218,NA,2016,Laramie,LR07,H3,fish,fish,CKC,172,-24.4,0.490040464,11.6,0.71941761,3.4
BH-219,NA,2016,Laramie,LR07,H3,fish,fish,CKC,179,-24.3,0.495334652,11.9,0.736175467,3.3
2015-LR07-CRP-04,2015_F001,2015,Laramie,LR07,H3,fish,fish,CRP,83,-26.5105558,0.378303682,9.818345,0.61989521,3.43233569
2015-LR07-CRP-10,2015_F004,2015,Laramie,LR07,H3,fish,fish,CRP,105,-26.1487556,0.397458063,9.027137,0.575698707,3.319019995
2015-LR07-CRP-07,2015_F010,2015,Laramie,LR07,H3,fish,fish,CRP,111,-27.5999876,0.320627119,9.840323,0.62112289,3.394480672
2015-LR07-CRP-06,2015_F026,2015,Laramie,LR07,H3,fish,fish,CRP,114,-27.048721,0.349812207,9.916247,0.625363969,3.409079251
2015-LR07-CRP-09,2015_F029,2015,Laramie,LR07,H3,fish,fish,CRP,104,-27.315788,0.335673179,9.804359,0.619113958,3.540009806
2015-LR07-CRP-08,2015_F034,2015,Laramie,LR07,H3,fish,fish,CRP,99,-25.5208962,0.430698117,9.649514,0.61046439,3.408675667
BH-83,NA,2016,Laramie,LR07,H3,fish,fish,CRP,48,-27.2,0.341803213,9.8,0.618870467,3.3
BH-15,NA,2016,Laramie,LR07,H3,fish,fish,CRP,148,-25.2,0.447686964,8.7,0.55742499,3.3
BH-14,NA,2016,Laramie,LR07,H3,fish,fish,CRP,171,-23.8,0.52180559,9.7,0.613284514,3.3
CRP-02,NA,2016,Laramie,LR07,H3,fish,fish,CRP,140,-25.4,0.437098589,9.4,0.596526657,3.5
BH-219,NA,2016,Laramie,LR07,H3,fish,fish,CRP,83,-26.5,0.378862526,9.8,0.618870467,3.4
BH-220,NA,2016,Laramie,LR07,H3,fish,fish,CRP,99,-25.5,0.431804401,9.6,0.607698562,3.4
BH-221,NA,2016,Laramie,LR07,H3,fish,fish,CRP,104,-26.3,0.389450901,9.8,0.618870467,3.5
BH-222,NA,2016,Laramie,LR07,H3,fish,fish,CRP,104,-25.3,0.442392776,9.7,0.613284514,3.5
BH-223,NA,2016,Laramie,LR07,H3,fish,fish,CRP,105,-26.1,0.400039276,9,0.574182847,3.3
BH-224,NA,2016,Laramie,LR07,H3,fish,fish,CRP,111,-27.3,0.336509026,9.8,0.618870467,3.4
BH-225,NA,2016,Laramie,LR07,H3,fish,fish,CRP,114,-27,0.352391588,9.9,0.624456419,3.4
CRP-01,NA,2016,Laramie,LR07,H3,fish,fish,CRP,150,-27.4,0.331214838,9.1,0.5797688,3.6
2016-LR07-CSH-57,FH684,2016,Laramie,LR07,H3,fish,fish,CSH,83,-25.5449073,0.429426925,9.773955,0.617415605,3.377955308
2016-LR07-CSH-55,FH700,2016,Laramie,LR07,H3,fish,fish,CSH,85,-25.4537283,0.434254112,10.332735,0.64862879,3.274592072
2016-LR07-CSH-58,FH705,2016,Laramie,LR07,H3,fish,fish,CSH,78,-25.4739903,0.433181404,10.30761,0.64722532,3.318019637
2016-LR07-CSH-200,FH707,2016,Laramie,LR07,H3,fish,fish,CSH,59,-25.6512828,0.423795206,10.298565,0.64672007,3.282179876
2016-LR07-CSH-59,FH708,2016,Laramie,LR07,H3,fish,fish,CSH,80,-25.7181474,0.420255269,10.05234,0.632966059,3.296752871
2016-LR07-CSH-60,FH713,2016,Laramie,LR07,H3,fish,fish,CSH,77,-25.8944268,0.410922707,10.62519,0.664965187,3.287635821
2016-LR07-CSH-56,FH716,2016,Laramie,LR07,H3,fish,fish,CSH,64,-25.7373963,0.419236196,10.308615,0.647281459,3.297547943
2016-LR07-CSH-62,FH717,2016,Laramie,LR07,H3,fish,fish,CSH,94,-25.1791782,0.448789309,10.594035,0.663224884,3.293093244
2016-LR07-CSH-61,FH726,2016,Laramie,LR07,H3,fish,fish,CSH,110,-25.5702348,0.428086039,10.90458,0.68057178,3.252429249
2016-LR07-CSH-63,FH727,2016,Laramie,LR07,H3,fish,fish,CSH,104,-24.30332851,0.495158434,8.8383,0.565150362,4.87481105
2016-LR07-CSH-64,FH673,2016,Laramie,LR07,H3,fish,fish,CSH,100,-25.5135012,0.431089622,10.97895,0.684726053,3.266390903
2017-LR07-CSH-25,F-17-025,2017,Laramie,LR07,H3,fish,fish,CSH,76,-25.1754552,0.448986412,9.45759,0.599743607,3.324144589
2017-LR07-CSH-26,F-17-026,2017,Laramie,LR07,H3,fish,fish,CSH,82,-25.3833047,0.437982469,9.9219,0.625679743,3.321756039
2017-LR07-CSH-27,F-17-027,2017,Laramie,LR07,H3,fish,fish,CSH,118,-24.8408682,0.466700075,9.28071,0.589863174,3.27720935
2017-LR07-CSH-28,F-17-028,2017,Laramie,LR07,H3,fish,fish,CSH,88,-25.6905164,0.421718106,9.48372,0.601203216,3.323472241
2017-LR07-CSH-29,F-17-029,2017,Laramie,LR07,H3,fish,fish,CSH,82,-25.2677201,0.444101735,9.68271,0.612318703,3.283096305
2017-LR07-CSH-30,F-17-030,2017,Laramie,LR07,H3,fish,fish,CSH,106,-25.4481943,0.434547092,10.214355,0.64201614,3.216527256
2017-LR07-CSH-31,F-17-031,2017,Laramie,LR07,H3,fish,fish,CSH,79,-25.0162729,0.457413821,9.12594,0.581217796,3.280246968
2017-LR07-CSH-33,F-17-033,2017,Laramie,LR07,H3,fish,fish,CSH,141,-25.136927,0.451026167,9.205335,0.585652763,3.279948774
2017-LR07-CSH-34,F-17-034,2017,Laramie,LR07,H3,fish,fish,CSH,123,-24.6847276,0.474966451,9.01539,0.575042525,3.239692103
2017-LR07-CSH-35,F-17-035,2017,Laramie,LR07,H3,fish,fish,CSH,103,-25.0365509,0.456340266,8.94906,0.571337363,3.257933239
2017-LR07-CSH-37,F-17-037,2017,Laramie,LR07,H3,fish,fish,CSH,55,-25.6671967,0.422952694,8.79027,0.562467429,3.746665943
2017-LR07-CSH-38,F-17-038,2017,Laramie,LR07,H3,fish,fish,CSH,50,-25.4015549,0.43701627,8.80434,0.563253373,3.641403402
2017-LR07-CSH-32,F-17-070,2017,Laramie,LR07,H3,fish,fish,CSH,105,-25.6015726,0.426426957,8.7094533,0.557953047,3.357430974
2017-LR07-CSH-36,F-17-074,2017,Laramie,LR07,H3,fish,fish,CSH,96,-25.318834,0.441395669,9.4541153,0.599549512,3.340978015
BH-31,NA,2016,Laramie,LR07,H3,fish,fish,CSH,76,-25.9,0.410627651,9.7,0.613284514,3.4
BH-30,NA,2016,Laramie,LR07,H3,fish,fish,CSH,96,-25.6,0.426510214,9.6,0.607698562,3.2
BH-9,NA,2016,Laramie,LR07,H3,fish,fish,CSH,98,-25.4,0.437098589,9.5,0.602112609,3.5
BH-8,NA,2016,Laramie,LR07,H3,fish,fish,CSH,133,-25.6,0.426510214,9.9,0.624456419,3.6
BH-7,NA,2016,Laramie,LR07,H3,fish,fish,CSH,152,-25.8,0.415921839,11.1,0.691487848,3.4
BH-31-17,NA,2017,Laramie,LR07,H3,fish,fish,CSH,96,-25.4049877,0.436834531,9.9443178,0.62693199,3.288341921
BH-33-17,NA,2017,Laramie,LR07,H3,fish,fish,CSH,108,-26.4472769,0.381653786,11.0231988,0.68719777,3.469403861
BH-34-17,NA,2017,Laramie,LR07,H3,fish,fish,CSH,107,-25.4566966,0.434096965,10.029015,0.631663136,3.303912348
BH-35-17,NA,2017,Laramie,LR07,H3,fish,fish,CSH,138,-25.4617661,0.433828576,9.0449142,0.576691733,3.273699887
BH-36-17,NA,2017,Laramie,LR07,H3,fish,fish,CSH,143,-25.3269174,0.440967719,9.8263467,0.620342181,3.241838599
2015-LR07-FHM-01,2015_F046,2015,Laramie,LR07,H3,fish,fish,FHM,47,-24.82928184,0.467313478,10.431731,0.65415866,4.101994251
2015-LR07-FHM-02,test14,2015,Laramie,LR07,H3,fish,fish,FHM,46,-26.938837,0.355629672,10.192372,0.64078818,3.322773
2015-LR07-FHM-03,test15,2015,Laramie,LR07,H3,fish,fish,FHM,49,-26.18827,0.395366097,9.939372,0.62665572,3.2983772
BH-100,NA,2016,Laramie,LR07,H3,fish,fish,FHM,43,-27.4,0.331214838,10.1,0.635628324,3.5
BH-99,NA,2016,Laramie,LR07,H3,fish,fish,FHM,50,-26.3,0.389450901,9.4,0.596526657,4
BH-226,NA,2016,Laramie,LR07,H3,fish,fish,FHM,47,-24.8612,0.465623671,10.4,0.652386181,4.1
BH-227,NA,2016,Laramie,LR07,H3,fish,fish,FHM,47,-24.8612,0.465623671,10.3,0.646800229,4.1
BH-228,NA,2016,Laramie,LR07,H3,fish,fish,FHM,50,-27.3,0.336509026,9.5,0.602112609,3.8
BH-229,NA,2016,Laramie,LR07,H3,fish,fish,FHM,55,-26.4,0.384156713,9.3,0.590940705,3.7
BH-230,NA,2016,Laramie,LR07,H3,fish,fish,FHM,60,-27,0.352391588,9.9,0.624456419,3.5
BH-88,NA,2016,Laramie,LR07,H3,fish,fish,GSF,65,-26.6,0.373568338,9.7,0.613284514,3.8
BH-111,NA,2016,Laramie,LR07,H3,fish,fish,GSF,76,-25.4,0.437098589,10.3,0.646800229,3.3
BH-19,NA,2016,Laramie,LR07,H3,fish,fish,GSF,63,-26.2,0.394745089,10.7,0.669144038,3.3
BH-18,NA,2016,Laramie,LR07,H3,fish,fish,GSF,72,-26.1,0.400039276,10.7,0.669144038,3.4
BH-20,NA,2016,Laramie,LR07,H3,fish,fish,GSF,119,-25.5,0.431804401,11.2,0.697073801,3.2
BH-17,NA,2016,Laramie,LR07,H3,fish,fish,GSF,121,-25.6,0.426510214,11.3,0.702659753,3.4
BH-16,NA,2016,Laramie,LR07,H3,fish,fish,GSF,76,-25.6,0.426510214,9.9,0.624456419,3.3
BH-118,NA,2016,Laramie,LR07,H3,fish,fish,IOD,52,-26.1,0.400039276,9.4,0.596526657,3.5
BH-76,NA,2016,Laramie,LR07,H3,fish,fish,IOD,50,-25.7,0.421216026,9.8,0.618870467,3.6
BH-231,NA,2016,Laramie,LR07,H3,fish,fish,IOD,53,-25.4,0.437098589,9.9,0.624456419,3.6
2017-LR07-RDH-15,F-17-015,2017,Laramie,LR07,H3,fish,fish,RDH,136,-25.0223563,0.457091755,8.156115,0.527043833,3.373140275
2017-LR07-RDH-16,F-17-016,2017,Laramie,LR07,H3,fish,fish,RDH,126,-25.0020783,0.45816531,8.24958,0.532264743,3.351277349
2017-LR07-RDH-17,F-17-017,2017,Laramie,LR07,H3,fish,fish,RDH,131,-25.3011788,0.442330369,8.224455,0.530861273,3.471856502
2017-LR07-RDH-18,F-17-018,2017,Laramie,LR07,H3,fish,fish,RDH,122,-25.218039,0.446731945,8.566155,0.549948472,3.421915681
2017-LR07-RDH-19,F-17-019,2017,Laramie,LR07,H3,fish,fish,RDH,139,-24.9006883,0.463533087,8.21541,0.530356023,3.390004004
2017-LR07-RDH-20,F-17-020,2017,Laramie,LR07,H3,fish,fish,RDH,128,-25.765545,0.417745951,8.38827,0.540011901,3.697614521
2017-LR07-RDH-21,F-17-021,2017,Laramie,LR07,H3,fish,fish,RDH,139,-24.9027161,0.463425731,8.12898,0.525528085,3.288790337
2017-LR07-RDH-22,F-17-022,2017,Laramie,LR07,H3,fish,fish,RDH,146,-24.8317431,0.467183175,8.18727,0.528784136,3.310627873
2017-LR07-RDH-23,F-17-023,2017,Laramie,LR07,H3,fish,fish,RDH,117,-25.3407209,0.440236936,8.391285,0.540180317,3.531071576
2017-LR07-RDH-24,F-17-024,2017,Laramie,LR07,H3,fish,fish,RDH,115,-24.9757169,0.459560932,8.22345,0.530805134,3.310261688
2016-LR07-RDH-28,FH785,2016,Laramie,LR07,H3,fish,fish,RDH,143,-25.2695834,0.444003088,9.2667865,0.589085414,3.2535517879999998
2016-LR07-RDH-29,FH844,2016,Laramie,LR07,H3,fish,fish,RDH,125,-25.9991633,0.40537776,8.69864,0.55734902099999994,3.269028856
2016-LR07-RDH-41,FH841a,2016,Laramie,LR07,H3,fish,fish,RDH,288,-26.7651716,0.364823844,9.4065765,0.596894017,3.444266712
2016-LR07-RDH-36,FH808,2017,Laramie,LR07,H3,fish,fish,RDH,285,-26.7854096,0.363752406,9.5463665,0.60470262,3.464169506
2016-LR07-RDH-37,FH781,2016,Laramie,LR07,H3,fish,fish,RDH,235,-26.7489812,0.365680994,9.1689335,0.583619392,3.247554983
2016-LR07-RDH-38,FH798,2016,Laramie,LR07,H3,fish,fish,RDH,186,-25.7249384,0.419895741,8.7775215,0.561755304,3.211661368
2016-LR07-RDH-40,FH844a,2016,Laramie,LR07,H3,fish,fish,RDH,128,-25.8569648,0.412906015,8.8889116,0.567977502,3.239491279
2016-LR07-RDH-35,FH841,2016,Laramie,LR07,H3,fish,fish,RDH,285,-26.6720752,0.369752542,9.5487024,0.604833102,3.392418981
2016-LR07-RDH-42,FH781a,2017,Laramie,LR07,H3,fish,fish,RDH,239,-26.8052368,0.362702717,9.3124192,0.591634435,3.269375314
2016-LR07-RDH-43,FH798a,2016,Laramie,LR07,H3,fish,fish,RDH,180,-25.7712168,0.417445675,9.0901528,0.57921874,3.24977532
2016-LR07-RDH-34,FH779,2016,Laramie,LR07,H3,fish,fish,RDH,276,-25.1931744,0.448048324,9.3194276,0.592025921,3.222207389
BH-97,NA,2016,Laramie,LR07,H3,fish,fish,RDH,36,-25.3,0.442392776,8.9,0.568596895,3.3
BH-61,NA,2016,Laramie,LR07,H3,fish,fish,RDH,324,-24.8,0.468863714,9.8,0.618870467,3.3
2015-LR07-RSH-02,2015_F008,2015,Laramie,LR07,H3,fish,fish,RSH,81,-25.4926778,0.432192052,11.116046,0.69238417,3.609090068
2015-LR07-RSH-01,2015_F032,2015,Laramie,LR07,H3,fish,fish,RSH,78,-25.3868588,0.437794309,11.536625,0.715877513,3.511809753
2015-LR07-RSH-04,2015_F043,2015,Laramie,LR07,H3,fish,fish,RSH,64,-25.7758696,0.417199347,11.624537,0.720788235,3.67628575
2017-LR07-SDS-39,F-17-039,2017,Laramie,LR07,H3,fish,fish,SDS,59,-25.1531494,0.450167323,9.052575,0.577119662,3.251544277
2017-LR07-SDS-40,F-17-040,2017,Laramie,LR07,H3,fish,fish,SDS,70,-25.4897642,0.432346304,9.45156,0.599406774,3.281310679
2017-LR07-SDS-41,F-17-041,2017,Laramie,LR07,H3,fish,fish,SDS,81,-25.4664445,0.433580892,9.68271,0.612318703,3.2205251
